config,metric,sim_mean,human_mean,human_std
VALIDATION_2_C,mean_contribution_rate,0.875,0.5747916666666667,0.13232873496418768
VALIDATION_2_T,mean_contribution_rate,0.4475,0.6201041666666667,0.17279899987453312
VALIDATION_3_C,mean_contribution_rate,0.7916666666666666,0.5555128205128205,0.17190879546411353
VALIDATION_3_T,mean_contribution_rate,0.8830128205128205,0.8306235431235431,0.1425482911475572
VALIDATION_4_C,mean_contribution_rate,1.0,0.6473214285714286,0.13911103974002575
VALIDATION_4_T,mean_contribution_rate,1.0,0.7321428571428571,0.15152288168283162
VALIDATION_5_C,mean_contribution_rate,1.0,0.6354166666666666,0.2523758633247024
VALIDATION_5_T,mean_contribution_rate,1.0,0.7326388888888888,0.21140672833178847
VALIDATION_6_C,mean_contribution_rate,0.14903846153846154,0.6726161858974359,0.10850205754116886
VALIDATION_6_T,mean_contribution_rate,0.004807692307692308,0.7003405448717949,0.1306691227195971
VALIDATION_7_C,mean_contribution_rate,0.7289473684210527,0.8499122807017544,0.13172616033775678
VALIDATION_7_T,mean_contribution_rate,0.5013157894736842,0.8432675438596491,0.10674810370521763
VALIDATION_8_C,mean_contribution_rate,0.5,0.6291666666666667,0.141931941175783
VALIDATION_8_T,mean_contribution_rate,0.5,0.5961805555555556,0.1423945590788037
VALIDATION_9_C,mean_contribution_rate,0.39814814814814814,0.6046913580246914,0.12233415500534517
VALIDATION_9_T,mean_contribution_rate,0.3648148148148148,0.6477160493827161,0.13623017663969475
VALIDATION_0_C,punishment_rate,0.0,0.0,0.0
VALIDATION_0_T,punishment_rate,0.7,0.19166666666666668,0.1177528799679258
VALIDATION_10_C,punishment_rate,0.0,0.0,0.0
VALIDATION_10_T,punishment_rate,0.0,0.13636363636363635,0.13266591451074441
VALIDATION_11_C,punishment_rate,0.0,0.0,0.0
VALIDATION_11_T,punishment_rate,0.0,0.10693473193473194,0.09736295660417343
VALIDATION_12_C,punishment_rate,0.0,0.0,0.0
VALIDATION_12_T,punishment_rate,0.0,0.15393518518518517,0.12087567549598967
VALIDATION_13_C,punishment_rate,0.0,0.0,0.0
VALIDATION_13_T,punishment_rate,0.27205882352941174,0.0855614973262032,0.07567216927421347
VALIDATION_14_C,punishment_rate,0.0,0.0,0.0
VALIDATION_14_T,punishment_rate,0.14035087719298245,0.07748538011695906,0.1087290835564506
VALIDATION_15_C,punishment_rate,0.0,0.0,0.0
VALIDATION_15_T,punishment_rate,0.6923076923076923,0.24925074925074925,0.07686142553226268
VALIDATION_16_C,punishment_rate,0.0,0.0,0.0
VALIDATION_16_T,punishment_rate,0.0,0.12666666666666668,0.06599663291074444
VALIDATION_17_C,punishment_rate,0.0,0.0,0.0
VALIDATION_17_T,punishment_rate,0.0,0.28098065677013045,0.11672039109904529
VALIDATION_18_C,punishment_rate,0.0,0.0,0.0
VALIDATION_18_T,punishment_rate,0.0,0.09963768115942029,0.08010032959939907
VALIDATION_19_C,punishment_rate,0.0,0.0,0.0
VALIDATION_19_T,punishment_rate,0.6206896551724138,0.09913793103448276,0.07208291950925823
VALIDATION_1_C,punishment_rate,0.0,0.0,0.0
VALIDATION_1_T,punishment_rate,0.6875,0.1701388888888889,0.1901497440290704
VALIDATION_2_C,punishment_rate,0.0,0.0,0.0
VALIDATION_2_T,punishment_rate,1.0,0.13333333333333333,0.1355287997274216
VALIDATION_3_C,punishment_rate,0.0,0.0,0.0
VALIDATION_3_T,punishment_rate,0.057692307692307696,0.12004662004662005,0.10187306938653687
VALIDATION_4_C,punishment_rate,0.0,0.0,0.0
VALIDATION_4_T,punishment_rate,0.0,0.2517857142857143,0.09762812094883318
VALIDATION_5_C,punishment_rate,0.0,0.0,0.0
VALIDATION_5_T,punishment_rate,0.125,0.15625,0.1008141051455415
VALIDATION_6_C,punishment_rate,0.0,0.0,0.0
VALIDATION_6_T,punishment_rate,0.3894230769230769,0.2932692307692308,0.1147820806376281
VALIDATION_7_C,punishment_rate,0.0,0.0,0.0
VALIDATION_7_T,punishment_rate,0.15263157894736842,0.12850877192982457,0.12855217517441891
VALIDATION_8_C,punishment_rate,0.0,0.0,0.0
VALIDATION_8_T,punishment_rate,0.0,0.09722222222222222,0.08216777476527244
VALIDATION_9_C,punishment_rate,0.0,0.0,0.0
VALIDATION_9_T,punishment_rate,0.9037037037037037,0.2611111111111111,0.11515779119290186
VALIDATION_0_C,reward_rate,0.0,0.0,0.0
VALIDATION_0_T,reward_rate,0.0,0.0,0.0
VALIDATION_10_C,reward_rate,0.0,0.0,0.0
VALIDATION_10_T,reward_rate,0.0,0.0,0.0
VALIDATION_11_C,reward_rate,0.9166666666666666,0.1984265734265734,0.13249985019223812
VALIDATION_11_T,reward_rate,0.0,0.09236596736596737,0.08722980112005184
VALIDATION_12_C,reward_rate,0.0,0.0,0.0
VALIDATION_12_T,reward_rate,0.0,0.0,0.0
VALIDATION_13_C,reward_rate,0.9816176470588235,0.14538770053475936,0.0790283941015239
VALIDATION_13_T,reward_rate,0.03676470588235294,0.0661764705882353,0.08057793954295264
VALIDATION_14_C,reward_rate,0.9035087719298246,0.12719298245614036,0.08819316451377586
VALIDATION_14_T,reward_rate,0.7631578947368421,0.10818713450292397,0.14926607038713707
VALIDATION_15_C,reward_rate,0.9285714285714286,0.36217948717948717,0.13452112894643
VALIDATION_15_T,reward_rate,0.4175824175824176,0.17332667332667334,0.08742257685178494
VALIDATION_16_C,reward_rate,0.0,0.0,0.0
VALIDATION_16_T,reward_rate,0.0,0.0,0.0
VALIDATION_17_C,reward_rate,0.0,0.0,0.0
VALIDATION_17_T,reward_rate,0.0,0.0,0.0
VALIDATION_18_C,reward_rate,0.0,0.0,0.0
VALIDATION_18_T,reward_rate,0.0,0.0,0.0
VALIDATION_19_C,reward_rate,0.853448275862069,0.20617816091954022,0.19168384480741524
VALIDATION_19_T,reward_rate,0.5431034482758621,0.1192528735632184,0.11735084758754462
VALIDATION_1_C,reward_rate,0.0,0.0,0.0
VALIDATION_1_T,reward_rate,0.0,0.0,0.0
VALIDATION_2_C,reward_rate,1.0,0.2729166666666667,0.22533732429897677
VALIDATION_2_T,reward_rate,0.0,0.19166666666666668,0.116963907063485
VALIDATION_3_C,reward_rate,1.0,0.2173076923076923,0.16734207329226594
VALIDATION_3_T,reward_rate,0.9294871794871795,0.10314685314685315,0.09708002061985455
VALIDATION_4_C,reward_rate,1.0,0.33035714285714285,0.19087105648599956
VALIDATION_4_T,reward_rate,0.0,0.13035714285714284,0.10775124886818278
VALIDATION_5_C,reward_rate,1.0,0.3993055555555556,0.2531390504407107
VALIDATION_5_T,reward_rate,0.625,0.2326388888888889,0.1819855233524814
VALIDATION_6_C,reward_rate,0.0,0.0,0.0
VALIDATION_6_T,reward_rate,0.0,0.0,0.0
VALIDATION_7_C,reward_rate,0.0,0.0,0.0
VALIDATION_7_T,reward_rate,0.0,0.0,0.0
VALIDATION_8_C,reward_rate,1.0,0.2916666666666667,0.15774745405000762
VALIDATION_8_T,reward_rate,0.0,0.22916666666666666,0.16710013077105507
VALIDATION_9_C,reward_rate,1.0,0.39012345679012345,0.1275613960798962
VALIDATION_9_T,reward_rate,0.1259259259259259,0.1537037037037037,0.06722162704222452
VALIDATION_0_C,normalized_efficiency,1.0,0.6472222222222223,0.13295664381971467
VALIDATION_0_T,normalized_efficiency,0.441025641025641,0.757051282051282,0.15924402445619576
VALIDATION_10_C,normalized_efficiency,0.5,0.6462121212121212,0.26444060541541303
VALIDATION_10_T,normalized_efficiency,0.4805555555555557,0.4926206509539843,0.28628821305543223
VALIDATION_11_C,normalized_efficiency,1.0,0.7173659673659674,0.12467321894630179
VALIDATION_11_T,normalized_efficiency,1.0,0.7299181082075819,0.15043076848295645
VALIDATION_12_C,normalized_efficiency,1.0,0.7314814814814815,0.1484372179803833
VALIDATION_12_T,normalized_efficiency,1.0,0.7600522976680384,0.1580493985597359
VALIDATION_13_C,normalized_efficiency,-1.0969537815126051,0.7752029220779221,0.10411921159991032
VALIDATION_13_T,normalized_efficiency,-0.888235294117647,0.8123734721161192,0.11153001582676435
VALIDATION_14_C,normalized_efficiency,0.5,0.7596125730994152,0.15871401102775576
VALIDATION_14_T,normalized_efficiency,0.49780701754385964,0.7124817251461988,0.32648661965585374
VALIDATION_15_C,normalized_efficiency,0.9766483516483516,0.6389222756410257,0.1260843130019357
VALIDATION_15_T,normalized_efficiency,-9.15625,0.5572864635364635,0.24713145500522682
VALIDATION_16_C,normalized_efficiency,1.0,0.7533333333333333,0.1937734454153823
VALIDATION_16_T,normalized_efficiency,1.0,0.566,0.2761338913026178
VALIDATION_17_C,normalized_efficiency,0.9473684210526315,0.5516959064327486,0.08474560810443667
VALIDATION_17_T,normalized_efficiency,1.0,0.5383747831116252,0.1034916056189846
VALIDATION_18_C,normalized_efficiency,1.0,0.5969202898550725,0.23757971887523557
VALIDATION_18_T,normalized_efficiency,1.0,0.6209239130434783,0.24506475754195853
VALIDATION_19_C,normalized_efficiency,0.5538793103448276,0.5849317528735632,0.16820640816007845
VALIDATION_19_T,normalized_efficiency,-0.6767241379310345,0.5563846982758621,0.23231923978277552
VALIDATION_1_C,normalized_efficiency,0.5,0.5803819444444445,0.2506598761369985
VALIDATION_1_T,normalized_efficiency,-0.8958333333333334,0.3802083333333333,0.42146456372063146
VALIDATION_2_C,normalized_efficiency,0.875,0.5747916666666666,0.13232873496418768
VALIDATION_2_T,normalized_efficiency,-0.2706818181818181,0.5640435606060606,0.18505566656965608
VALIDATION_3_C,normalized_efficiency,0.5781822344322345,0.6214468864468865,0.252749740524997
VALIDATION_3_T,normalized_efficiency,0.8103250915750916,0.7581439393939394,0.18645571497127056
VALIDATION_4_C,normalized_efficiency,1.0,0.6473214285714286,0.13911103974002575
VALIDATION_4_T,normalized_efficiency,1.0,0.6088169642857143,0.18025935650241443
VALIDATION_5_C,normalized_efficiency,1.8888888888888888,0.8177083333333334,0.4409369062119587
VALIDATION_5_T,normalized_efficiency,0.6944444444444444,0.5847800925925926,0.31172247129024233
VALIDATION_6_C,normalized_efficiency,0.14903846153846154,0.6726161858974359,0.10850205754116886
VALIDATION_6_T,normalized_efficiency,-0.09574756229685807,0.6140052252618273,0.14490998435593483
VALIDATION_7_C,normalized_efficiency,0.7289473684210527,0.8499122807017544,0.13172616033775678
VALIDATION_7_T,normalized_efficiency,0.46611842105263157,0.7965570175438597,0.14899007250531843
VALIDATION_8_C,normalized_efficiency,-0.09027777777777778,0.603125,0.1566736797008618
VALIDATION_8_T,normalized_efficiency,0.5,0.5047453703703704,0.17777909643367046
VALIDATION_9_C,normalized_efficiency,0.657681755829904,0.6252903520804756,0.12918694893405622
VALIDATION_9_T,normalized_efficiency,-0.32078189300411525,0.5233333333333333,0.1273668239318995
